,#,ResourceGroupID,Id,AvailableCapacity,FreeCapacity,Start,HasFiniteCapacity,LongName
9204,4248,G_MFO2,G_MFO2_Seq_19,"5 days, 0:17:05.280","4 days, 18:06:32.622",2020-05-04,False,Установка доводки металла № 7
9205,4248,G_MFO2,G_MFO2_Seq_19,"5 days, 0:17:05.280","4 days, 18:06:32.622",2020-05-04,False,Установка доводки металла № 8
9206,4248,G_MFO2,G_MFO2_Seq_19,"5 days, 0:17:05.280","4 days, 18:06:32.622",2020-05-04,False,Установка доводки металла № 9
9207,4255,G_MFO2,G_MFO2_Seq_17,"5 days, 0:57:47.520","4 days, 20:01:37.836",2020-05-02,False,Установка Печь-ковш № 1
9208,4255,G_MFO2,G_MFO2_Seq_17,"5 days, 0:57:47.520","4 days, 20:01:37.836",2020-05-02,False,Установка Печь-ковш № 2
9209,4255,G_MFO2,G_MFO2_Seq_17,"5 days, 0:57:47.520","4 days, 20:01:37.836",2020-05-02,False,Установка доводки металла № 5
9210,4255,G_MFO2,G_MFO2_Seq_17,"5 days, 0:57:47.520","4 days, 20:01:37.836",2020-05-02,False,Установка доводки металла с возможностью химического подогрева № 6
9211,4255,G_MFO2,G_MFO2_Seq_17,"5 days, 0:57:47.520","4 days, 20:01:37.836",2020-05-02,False,Установка доводки металла № 7
9212,4255,G_MFO2,G_MFO2_Seq_17,"5 days, 0:57:47.520","4 days, 20:01:37.836",2020-05-02,False,Установка доводки металла № 8
9213,4255,G_MFO2,G_MFO2_Seq_17,"5 days, 0:57:47.520","4 days, 20:01:37.836",2020-05-02,False,Установка доводки металла № 9
9214,4273,G_MFO2,G_MFO2_Seq_34,"5 days, 0:14:49.920","5 days, 0:14:49.920",2020-05-19,False,Установка Печь-ковш № 1
9215,4273,G_MFO2,G_MFO2_Seq_34,"5 days, 0:14:49.920","5 days, 0:14:49.920",2020-05-19,False,Установка Печь-ковш № 2
9216,4273,G_MFO2,G_MFO2_Seq_34,"5 days, 0:14:49.920","5 days, 0:14:49.920",2020-05-19,False,Установка доводки металла № 5
9217,4273,G_MFO2,G_MFO2_Seq_34,"5 days, 0:14:49.920","5 days, 0:14:49.920",2020-05-19,False,Установка доводки металла с возможностью химического подогрева № 6
9218,4273,G_MFO2,G_MFO2_Seq_34,"5 days, 0:14:49.920","5 days, 0:14:49.920",2020-05-19,False,Установка доводки металла № 7
9219,4273,G_MFO2,G_MFO2_Seq_34,"5 days, 0:14:49.920","5 days, 0:14:49.920",2020-05-19,False,Установка доводки металла № 8
9220,4273,G_MFO2,G_MFO2_Seq_34,"5 days, 0:14:49.920","5 days, 0:14:49.920",2020-05-19,False,Установка доводки металла № 9
9221,4275,G_MFO2,G_MFO2_Seq_35,"5 days, 0:57:47.520","5 days, 0:57:47.520",2020-05-20,False,Установка Печь-ковш № 1
9222,4275,G_MFO2,G_MFO2_Seq_35,"5 days, 0:57:47.520","5 days, 0:57:47.520",2020-05-20,False,Установка Печь-ковш № 2
9223,4275,G_MFO2,G_MFO2_Seq_35,"5 days, 0:57:47.520","5 days, 0:57:47.520",2020-05-20,False,Установка доводки металла № 5
9224,4275,G_MFO2,G_MFO2_Seq_35,"5 days, 0:57:47.520","5 days, 0:57:47.520",2020-05-20,False,Установка доводки металла с возможностью химического подогрева № 6
9225,4275,G_MFO2,G_MFO2_Seq_35,"5 days, 0:57:47.520","5 days, 0:57:47.520",2020-05-20,False,Установка доводки металла № 7
9226,4275,G_MFO2,G_MFO2_Seq_35,"5 days, 0:57:47.520","5 days, 0:57:47.520",2020-05-20,False,Установка доводки металла № 8
9227,4275,G_MFO2,G_MFO2_Seq_35,"5 days, 0:57:47.520","5 days, 0:57:47.520",2020-05-20,False,Установка доводки металла № 9
9228,4282,G_MFO2,G_MFO2_Seq_18,"5 days, 7:39:47.520","5 days, 3:38:50.619",2020-05-03,False,Установка Печь-ковш № 1
9229,4282,G_MFO2,G_MFO2_Seq_18,"5 days, 7:39:47.520","5 days, 3:38:50.619",2020-05-03,False,Установка Печь-ковш № 2
9230,4282,G_MFO2,G_MFO2_Seq_18,"5 days, 7:39:47.520","5 days, 3:38:50.619",2020-05-03,False,Установка доводки металла № 5
9231,4282,G_MFO2,G_MFO2_Seq_18,"5 days, 7:39:47.520","5 days, 3:38:50.619",2020-05-03,False,Установка доводки металла с возможностью химического подогрева № 6
9232,4282,G_MFO2,G_MFO2_Seq_18,"5 days, 7:39:47.520","5 days, 3:38:50.619",2020-05-03,False,Установка доводки металла № 7
9233,4282,G_MFO2,G_MFO2_Seq_18,"5 days, 7:39:47.520","5 days, 3:38:50.619",2020-05-03,False,Установка доводки металла № 8
9234,4282,G_MFO2,G_MFO2_Seq_18,"5 days, 7:39:47.520","5 days, 3:38:50.619",2020-05-03,False,Установка доводки металла № 9
9235,4283,G_MFO2,G_MFO2_Seq_25,"5 days, 7:39:47.520","5 days, 4:10:52.957",2020-05-10,False,Установка Печь-ковш № 1
9236,4283,G_MFO2,G_MFO2_Seq_25,"5 days, 7:39:47.520","5 days, 4:10:52.957",2020-05-10,False,Установка Печь-ковш № 2
9237,4283,G_MFO2,G_MFO2_Seq_25,"5 days, 7:39:47.520","5 days, 4:10:52.957",2020-05-10,False,Установка доводки металла № 5
9238,4283,G_MFO2,G_MFO2_Seq_25,"5 days, 7:39:47.520","5 days, 4:10:52.957",2020-05-10,False,Установка доводки металла с возможностью химического подогрева № 6
9239,4283,G_MFO2,G_MFO2_Seq_25,"5 days, 7:39:47.520","5 days, 4:10:52.957",2020-05-10,False,Установка доводки металла № 7
9240,4283,G_MFO2,G_MFO2_Seq_25,"5 days, 7:39:47.520","5 days, 4:10:52.957",2020-05-10,False,Установка доводки металла № 8
9241,4283,G_MFO2,G_MFO2_Seq_25,"5 days, 7:39:47.520","5 days, 4:10:52.957",2020-05-10,False,Установка доводки металла № 9
9242,4285,G_MFO2,G_MFO2_Seq_20,"5 days, 7:39:47.520","5 days, 5:04:31.344",2020-05-05,False,Установка Печь-ковш № 1
9243,4285,G_MFO2,G_MFO2_Seq_20,"5 days, 7:39:47.520","5 days, 5:04:31.344",2020-05-05,False,Установка Печь-ковш № 2
9244,4285,G_MFO2,G_MFO2_Seq_20,"5 days, 7:39:47.520","5 days, 5:04:31.344",2020-05-05,False,Установка доводки металла № 5
9245,4285,G_MFO2,G_MFO2_Seq_20,"5 days, 7:39:47.520","5 days, 5:04:31.344",2020-05-05,False,Установка доводки металла с возможностью химического подогрева № 6
9246,4285,G_MFO2,G_MFO2_Seq_20,"5 days, 7:39:47.520","5 days, 5:04:31.344",2020-05-05,False,Установка доводки металла № 7
9247,4285,G_MFO2,G_MFO2_Seq_20,"5 days, 7:39:47.520","5 days, 5:04:31.344",2020-05-05,False,Установка доводки металла № 8
9248,4285,G_MFO2,G_MFO2_Seq_20,"5 days, 7:39:47.520","5 days, 5:04:31.344",2020-05-05,False,Установка доводки металла № 9
9249,4288,G_MFO2,G_MFO2_Seq_26,"5 days, 7:39:47.520","5 days, 5:44:45.776",2020-05-11,False,Установка Печь-ковш № 1
9250,4288,G_MFO2,G_MFO2_Seq_26,"5 days, 7:39:47.520","5 days, 5:44:45.776",2020-05-11,False,Установка Печь-ковш № 2
9251,4288,G_MFO2,G_MFO2_Seq_26,"5 days, 7:39:47.520","5 days, 5:44:45.776",2020-05-11,False,Установка доводки металла № 5
9252,4288,G_MFO2,G_MFO2_Seq_26,"5 days, 7:39:47.520","5 days, 5:44:45.776",2020-05-11,False,Установка доводки металла с возможностью химического подогрева № 6
9253,4288,G_MFO2,G_MFO2_Seq_26,"5 days, 7:39:47.520","5 days, 5:44:45.776",2020-05-11,False,Установка доводки металла № 7
9254,4288,G_MFO2,G_MFO2_Seq_26,"5 days, 7:39:47.520","5 days, 5:44:45.776",2020-05-11,False,Установка доводки металла № 8
9255,4288,G_MFO2,G_MFO2_Seq_26,"5 days, 7:39:47.520","5 days, 5:44:45.776",2020-05-11,False,Установка доводки металла № 9
9256,4291,G_MFO2,G_MFO2_Seq_27,"5 days, 7:39:47.520","5 days, 6:55:27.221",2020-05-12,False,Установка Печь-ковш № 1
9257,4291,G_MFO2,G_MFO2_Seq_27,"5 days, 7:39:47.520","5 days, 6:55:27.221",2020-05-12,False,Установка Печь-ковш № 2
9258,4291,G_MFO2,G_MFO2_Seq_27,"5 days, 7:39:47.520","5 days, 6:55:27.221",2020-05-12,False,Установка доводки металла № 5
9259,4291,G_MFO2,G_MFO2_Seq_27,"5 days, 7:39:47.520","5 days, 6:55:27.221",2020-05-12,False,Установка доводки металла с возможностью химического подогрева № 6
9260,4291,G_MFO2,G_MFO2_Seq_27,"5 days, 7:39:47.520","5 days, 6:55:27.221",2020-05-12,False,Установка доводки металла № 7
9261,4291,G_MFO2,G_MFO2_Seq_27,"5 days, 7:39:47.520","5 days, 6:55:27.221",2020-05-12,False,Установка доводки металла № 8
9262,4291,G_MFO2,G_MFO2_Seq_27,"5 days, 7:39:47.520","5 days, 6:55:27.221",2020-05-12,False,Установка доводки металла № 9
9263,4293,G_MFO2,G_MFO2_Seq_31,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-16,False,Установка Печь-ковш № 1
9264,4293,G_MFO2,G_MFO2_Seq_31,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-16,False,Установка Печь-ковш № 2
9265,4293,G_MFO2,G_MFO2_Seq_31,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-16,False,Установка доводки металла № 5
9266,4293,G_MFO2,G_MFO2_Seq_31,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-16,False,Установка доводки металла с возможностью химического подогрева № 6
9267,4293,G_MFO2,G_MFO2_Seq_31,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-16,False,Установка доводки металла № 7
9268,4293,G_MFO2,G_MFO2_Seq_31,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-16,False,Установка доводки металла № 8
9269,4293,G_MFO2,G_MFO2_Seq_31,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-16,False,Установка доводки металла № 9
9270,4294,G_MFO2,G_MFO2_Seq_23,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-08,False,Установка Печь-ковш № 1
9271,4294,G_MFO2,G_MFO2_Seq_23,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-08,False,Установка Печь-ковш № 2
9272,4294,G_MFO2,G_MFO2_Seq_23,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-08,False,Установка доводки металла № 5
9273,4294,G_MFO2,G_MFO2_Seq_23,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-08,False,Установка доводки металла с возможностью химического подогрева № 6
9274,4294,G_MFO2,G_MFO2_Seq_23,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-08,False,Установка доводки металла № 7
9275,4294,G_MFO2,G_MFO2_Seq_23,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-08,False,Установка доводки металла № 8
9276,4294,G_MFO2,G_MFO2_Seq_23,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-08,False,Установка доводки металла № 9
9277,4295,G_MFO2,G_MFO2_Seq_30,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-15,False,Установка Печь-ковш № 1
9278,4295,G_MFO2,G_MFO2_Seq_30,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-15,False,Установка Печь-ковш № 2
9279,4295,G_MFO2,G_MFO2_Seq_30,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-15,False,Установка доводки металла № 5
9280,4295,G_MFO2,G_MFO2_Seq_30,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-15,False,Установка доводки металла с возможностью химического подогрева № 6
9281,4295,G_MFO2,G_MFO2_Seq_30,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-15,False,Установка доводки металла № 7
9282,4295,G_MFO2,G_MFO2_Seq_30,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-15,False,Установка доводки металла № 8
9283,4295,G_MFO2,G_MFO2_Seq_30,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-15,False,Установка доводки металла № 9
9284,4296,G_MFO2,G_MFO2_Seq_24,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-09,False,Установка Печь-ковш № 1
9285,4296,G_MFO2,G_MFO2_Seq_24,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-09,False,Установка Печь-ковш № 2
9286,4296,G_MFO2,G_MFO2_Seq_24,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-09,False,Установка доводки металла № 5
9287,4296,G_MFO2,G_MFO2_Seq_24,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-09,False,Установка доводки металла с возможностью химического подогрева № 6
9288,4296,G_MFO2,G_MFO2_Seq_24,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-09,False,Установка доводки металла № 7
9289,4296,G_MFO2,G_MFO2_Seq_24,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-09,False,Установка доводки металла № 8
9290,4296,G_MFO2,G_MFO2_Seq_24,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-09,False,Установка доводки металла № 9
9291,4297,G_MFO2,G_MFO2_Seq_32,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-17,False,Установка Печь-ковш № 1
9292,4297,G_MFO2,G_MFO2_Seq_32,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-17,False,Установка Печь-ковш № 2
9293,4297,G_MFO2,G_MFO2_Seq_32,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-17,False,Установка доводки металла № 5
9294,4297,G_MFO2,G_MFO2_Seq_32,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-17,False,Установка доводки металла с возможностью химического подогрева № 6
9295,4297,G_MFO2,G_MFO2_Seq_32,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-17,False,Установка доводки металла № 7
9296,4297,G_MFO2,G_MFO2_Seq_32,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-17,False,Установка доводки металла № 8
9297,4297,G_MFO2,G_MFO2_Seq_32,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-17,False,Установка доводки металла № 9
9298,4298,G_MFO2,G_MFO2_Seq_33,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-18,False,Установка Печь-ковш № 1
9299,4298,G_MFO2,G_MFO2_Seq_33,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-18,False,Установка Печь-ковш № 2
9300,4298,G_MFO2,G_MFO2_Seq_33,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-18,False,Установка доводки металла № 5
9301,4298,G_MFO2,G_MFO2_Seq_33,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-18,False,Установка доводки металла с возможностью химического подогрева № 6
9302,4298,G_MFO2,G_MFO2_Seq_33,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-18,False,Установка доводки металла № 7
9303,4298,G_MFO2,G_MFO2_Seq_33,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-18,False,Установка доводки металла № 8
9304,4298,G_MFO2,G_MFO2_Seq_33,"5 days, 7:39:47.520","5 days, 7:39:47.520",2020-05-18,False,Установка доводки металла № 9
9305,5206,G_MFO2,G_MFO2_Seq_45,"37 days, 1:59:29.580","37 days, 1:59:29.580",2020-05-30,False,Установка Печь-ковш № 1
9306,5206,G_MFO2,G_MFO2_Seq_45,"37 days, 1:59:29.580","37 days, 1:59:29.580",2020-05-30,False,Установка Печь-ковш № 2
9307,5206,G_MFO2,G_MFO2_Seq_45,"37 days, 1:59:29.580","37 days, 1:59:29.580",2020-05-30,False,Установка доводки металла № 5
9308,5206,G_MFO2,G_MFO2_Seq_45,"37 days, 1:59:29.580","37 days, 1:59:29.580",2020-05-30,False,Установка доводки металла с возможностью химического подогрева № 6
9309,5206,G_MFO2,G_MFO2_Seq_45,"37 days, 1:59:29.580","37 days, 1:59:29.580",2020-05-30,False,Установка доводки металла № 7
9310,5206,G_MFO2,G_MFO2_Seq_45,"37 days, 1:59:29.580","37 days, 1:59:29.580",2020-05-30,False,Установка доводки металла № 8
9311,5206,G_MFO2,G_MFO2_Seq_45,"37 days, 1:59:29.580","37 days, 1:59:29.580",2020-05-30,False,Установка доводки металла № 9
9312,5207,G_MFO2,G_MFO2_Seq_48,"37 days, 6:59:16.800","37 days, 6:59:16.800",2020-06-20,False,Установка Печь-ковш № 1
